customer_id,zip_code,week,channel_email,channel_webinar,channel_direct_mail,tv_national_grp,tv_local_grp,tv_streaming_impressions,social_paid_impressions,social_organic_score,sales_rep_touches,revenue,units_sold,prior_spend,tenure_years,company_size,industry,engagement_score,region
31,90007,14,0,4.3,0,65.9,109.8,10.5,1547.0,40.8,15.0,113.46,23.81,558.69,9.96,Enterprise,Healthcare,55.05,West
31,90007,15,0,19.0,0,71.2,84.5,11.7,1464.0,49.7,19.1,109.34,21.67,558.69,9.96,Enterprise,Healthcare,55.05,West
31,90007,16,0,0.2,0,122.2,71.6,9.1,1460.0,43.3,17.4,86.75,24.27,558.69,9.96,Enterprise,Healthcare,55.05,West
31,90007,17,0,1.1,0,127.1,98.0,9.0,1616.0,42.5,13.4,102.31,22.88,558.69,9.96,Enterprise,Healthcare,55.05,West
31,90007,18,0,0.2,0,85.1,92.2,7.0,1345.0,46.4,15.7,97.0,20.25,558.69,9.96,Enterprise,Healthcare,55.05,West
31,90007,19,0,6.3,0,87.4,89.4,7.9,1435.0,45.3,18.6,111.57,25.45,558.69,9.96,Enterprise,Healthcare,55.05,West
31,90007,20,0,3.4,0,112.3,69.3,6.0,1459.0,39.4,15.0,87.51,16.46,558.69,9.96,Enterprise,Healthcare,55.05,West
32,94101,1,0,1.2,0,111.8,89.0,8.2,324.0,29.6,5.0,70.76,20.58,231.99,14.88,Small,Technology,36.26,West
32,94101,2,0,2.2,0,91.1,69.0,9.6,192.0,31.2,2.2,74.58,14.92,231.99,14.88,Small,Technology,36.26,West
32,94101,3,0,1.8,0,119.6,98.6,11.6,240.0,31.8,3.6,85.21,15.78,231.99,14.88,Small,Technology,36.26,West
32,94101,4,0,0.3,0,105.6,132.1,9.3,127.0,28.8,0.0,71.7,21.03,231.99,14.88,Small,Technology,36.26,West
32,94101,5,0,0.3,0,86.0,82.9,11.7,141.0,25.1,3.0,64.27,16.83,231.99,14.88,Small,Technology,36.26,West
32,94101,6,0,0.0,0,82.7,93.2,9.5,371.0,32.8,3.6,59.35,18.6,231.99,14.88,Small,Technology,36.26,West
32,94101,7,0,1.1,0,67.1,87.5,11.9,244.0,38.5,5.5,78.54,16.48,231.99,14.88,Small,Technology,36.26,West
32,94101,8,0,0.0,0,105.8,106.2,10.0,241.0,37.6,2.0,67.41,19.66,231.99,14.88,Small,Technology,36.26,West
32,94101,9,0,0.1,0,92.9,88.4,12.0,337.0,38.0,5.0,72.22,11.66,231.99,14.88,Small,Technology,36.26,West
32,94101,10,0,0.1,0,52.6,101.5,6.7,283.0,33.4,5.5,65.9,15.98,231.99,14.88,Small,Technology,36.26,West
32,94101,11,0,1.6,0,89.3,95.3,9.5,421.0,27.8,3.5,77.74,18.13,231.99,14.88,Small,Technology,36.26,West
32,94101,12,0,4.3,0,82.0,92.2,11.4,335.0,33.6,2.4,71.25,22.22,231.99,14.88,Small,Technology,36.26,West
32,94101,13,0,3.5,0,131.5,74.7,10.2,79.0,28.9,4.8,74.55,19.3,231.99,14.88,Small,Technology,36.26,West
32,94101,14,0,0.0,0,65.9,84.1,10.5,363.0,36.6,3.0,71.49,14.58,231.99,14.88,Small,Technology,36.26,West
32,94101,15,0,1.3,0,71.2,71.1,6.1,207.0,39.3,2.9,74.31,17.38,231.99,14.88,Small,Technology,36.26,West
32,94101,16,0,0.0,0,122.2,104.0,5.5,261.0,31.5,3.7,66.53,12.47,231.99,14.88,Small,Technology,36.26,West
32,94101,17,0,0.4,0,127.1,78.8,8.3,413.0,25.7,3.8,74.49,21.82,231.99,14.88,Small,Technology,36.26,West
32,94101,18,0,1.4,0,85.1,101.9,9.5,359.0,24.2,0.0,75.63,20.37,231.99,14.88,Small,Technology,36.26,West
32,94101,19,0,3.0,0,87.4,82.1,12.8,270.0,33.9,4.2,89.61,19.8,231.99,14.88,Small,Technology,36.26,West
32,94101,20,0,0.6,0,112.3,67.5,12.9,358.0,34.0,8.0,78.12,15.47,231.99,14.88,Small,Technology,36.26,West
33,23225,1,0,1.3,0,111.8,85.4,7.7,1401.0,31.0,13.7,109.0,23.98,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,2,0,1.3,0,91.1,111.4,9.4,1468.0,37.4,16.0,103.19,24.64,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,3,0,2.1,0,119.6,96.7,11.6,1393.0,35.9,16.4,94.04,18.86,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,4,0,1.0,0,105.6,92.6,5.6,1376.0,35.3,17.7,101.38,14.37,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,5,0,3.5,0,86.0,91.6,9.4,1439.0,33.0,15.7,98.75,25.88,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,6,0,1.7,0,82.7,116.3,10.4,1508.0,25.0,17.5,94.58,23.5,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,7,0,0.2,0,67.1,82.2,12.4,1345.0,39.7,16.0,93.35,21.07,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,8,0,0.0,0,105.8,99.8,6.3,1401.0,38.6,16.2,84.29,22.67,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,9,0,1.7,0,92.9,91.9,10.0,1424.0,28.1,18.6,98.14,21.53,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,10,0,1.0,0,52.6,117.7,7.4,1286.0,30.6,17.8,103.1,21.61,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,11,0,7.2,0,89.3,111.2,8.0,1424.0,35.6,14.6,103.64,23.36,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,12,0,0.0,0,82.0,97.2,7.9,1544.0,24.7,15.2,93.73,24.13,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,13,0,1.6,0,131.5,126.9,9.8,1400.0,35.2,15.3,107.14,18.86,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,14,0,0.4,0,65.9,106.8,10.9,1221.0,40.8,15.6,83.29,10.99,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,15,0,0.0,0,71.2,99.7,8.4,1504.0,31.2,14.2,94.18,21.4,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,16,0,2.3,0,122.2,88.2,10.3,1379.0,29.6,15.0,108.59,22.63,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,17,0,0.6,0,127.1,113.9,12.8,1462.0,40.1,17.4,96.09,21.61,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,18,0,0.0,0,85.1,96.9,7.2,1401.0,30.2,15.4,101.65,21.84,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,19,0,0.0,0,87.4,88.8,5.5,1465.0,36.5,16.2,91.44,21.71,481.6,14.99,Enterprise,Finance,39.92,South
33,23225,20,0,0.9,0,112.3,82.9,10.0,1523.0,38.7,14.9,108.93,21.59,481.6,14.99,Enterprise,Finance,39.92,South
34,10002,1,0,3.6,0,111.8,62.3,8.2,283.0,51.8,7.6,77.13,24.52,649.36,7.99,Small,Other,72.16,Northeast
34,10002,2,0,0.1,0,91.1,61.5,6.8,468.0,58.5,9.7,72.98,16.59,649.36,7.99,Small,Other,72.16,Northeast
34,10002,3,0,0.1,0,119.6,89.6,10.9,514.0,46.3,5.5,79.67,21.21,649.36,7.99,Small,Other,72.16,Northeast
34,10002,4,0,0.0,0,105.6,65.2,11.8,503.0,60.7,8.5,70.9,17.63,649.36,7.99,Small,Other,72.16,Northeast
34,10002,5,0,1.5,0,86.0,55.7,6.7,675.0,48.4,9.1,76.02,19.04,649.36,7.99,Small,Other,72.16,Northeast
34,10002,6,0,3.3,0,82.7,61.0,9.7,320.0,55.5,3.8,77.45,21.86,649.36,7.99,Small,Other,72.16,Northeast
34,10002,7,0,3.5,0,67.1,50.5,6.3,456.0,54.2,4.4,78.87,20.4,649.36,7.99,Small,Other,72.16,Northeast
34,10002,8,0,1.2,0,105.8,77.9,9.1,471.0,43.6,7.7,71.31,16.82,649.36,7.99,Small,Other,72.16,Northeast
34,10002,9,0,3.0,0,92.9,91.3,8.5,580.0,46.1,7.9,80.27,23.32,649.36,7.99,Small,Other,72.16,Northeast
34,10002,10,0,0.8,0,52.6,66.4,10.7,515.0,47.8,11.3,70.97,18.32,649.36,7.99,Small,Other,72.16,Northeast
34,10002,11,0,2.6,0,89.3,74.0,8.2,506.0,52.1,5.8,98.8,21.2,649.36,7.99,Small,Other,72.16,Northeast
34,10002,12,0,3.4,0,82.0,65.0,7.9,479.0,45.5,7.3,78.78,22.97,649.36,7.99,Small,Other,72.16,Northeast
34,10002,13,0,0.0,0,131.5,61.3,6.8,669.0,48.9,8.3,88.46,20.18,649.36,7.99,Small,Other,72.16,Northeast
34,10002,14,0,0.0,0,65.9,49.5,10.3,399.0,55.3,7.7,82.84,21.36,649.36,7.99,Small,Other,72.16,Northeast
34,10002,15,0,0.3,0,71.2,55.4,10.0,462.0,39.5,8.5,71.47,19.98,649.36,7.99,Small,Other,72.16,Northeast
34,10002,16,0,7.3,0,122.2,70.3,10.6,540.0,61.2,5.9,86.72,22.43,649.36,7.99,Small,Other,72.16,Northeast
34,10002,17,0,1.3,0,127.1,87.3,7.7,732.0,63.9,7.9,87.36,24.06,649.36,7.99,Small,Other,72.16,Northeast
34,10002,18,0,0.1,0,85.1,50.3,11.1,552.0,52.2,7.5,61.46,16.8,649.36,7.99,Small,Other,72.16,Northeast
34,10002,19,0,0.5,0,87.4,83.8,10.6,582.0,55.3,5.2,85.41,22.14,649.36,7.99,Small,Other,72.16,Northeast
34,10002,20,0,6.4,0,112.3,101.8,5.2,486.0,49.6,7.8,85.11,19.51,649.36,7.99,Small,Other,72.16,Northeast
35,98106,1,0,5.2,1,111.8,73.5,5.0,627.0,33.3,7.7,81.07,19.23,658.88,1.88,Medium,Other,41.86,West
35,98106,2,0,0.4,1,91.1,103.1,7.0,836.0,34.1,9.6,74.8,18.95,658.88,1.88,Medium,Other,41.86,West
35,98106,3,0,3.8,1,119.6,83.8,8.1,648.0,38.9,8.7,88.61,20.82,658.88,1.88,Medium,Other,41.86,West
35,98106,4,0,8.2,1,105.6,72.7,4.1,668.0,28.2,7.5,88.37,20.59,658.88,1.88,Medium,Other,41.86,West
35,98106,5,0,0.9,1,86.0,84.2,5.9,894.0,31.4,7.6,85.04,19.56,658.88,1.88,Medium,Other,41.86,West
35,98106,6,0,12.9,1,82.7,82.1,8.8,838.0,32.5,8.5,94.88,23.11,658.88,1.88,Medium,Other,41.86,West
35,98106,7,0,0.0,1,67.1,73.1,2.0,789.0,33.8,9.3,63.62,14.34,658.88,1.88,Medium,Other,41.86,West
35,98106,8,0,0.9,1,105.8,79.9,7.3,788.0,46.5,9.6,89.1,18.2,658.88,1.88,Medium,Other,41.86,West
35,98106,9,0,0.0,1,92.9,84.7,3.9,731.0,31.2,6.7,90.76,19.28,658.88,1.88,Medium,Other,41.86,West
35,98106,10,0,0.0,1,52.6,103.5,5.6,838.0,31.5,8.8,80.64,21.46,658.88,1.88,Medium,Other,41.86,West
35,98106,11,0,4.0,1,89.3,88.7,8.2,804.0,36.1,9.4,72.64,20.51,658.88,1.88,Medium,Other,41.86,West
35,98106,12,0,1.8,1,82.0,83.8,9.6,587.0,43.3,9.6,84.89,19.0,658.88,1.88,Medium,Other,41.86,West
35,98106,13,0,0.0,1,131.5,87.9,7.8,797.0,34.1,6.3,68.03,24.32,658.88,1.88,Medium,Other,41.86,West
35,98106,14,0,0.1,1,65.9,111.4,5.2,711.0,38.2,8.4,92.69,21.35,658.88,1.88,Medium,Other,41.86,West
35,98106,15,0,2.9,1,71.2,86.0,8.4,887.0,34.5,12.2,79.23,21.8,658.88,1.88,Medium,Other,41.86,West
35,98106,16,0,3.0,1,122.2,74.0,7.5,730.0,30.9,10.1,84.41,19.91,658.88,1.88,Medium,Other,41.86,West
35,98106,17,0,1.6,1,127.1,88.6,6.4,743.0,31.9,13.6,71.96,16.88,658.88,1.88,Medium,Other,41.86,West
35,98106,18,0,0.8,1,85.1,120.6,4.5,772.0,36.4,10.1,91.19,24.59,658.88,1.88,Medium,Other,41.86,West
35,98106,19,0,0.9,1,87.4,92.9,3.4,739.0,31.1,9.3,66.82,19.23,658.88,1.88,Medium,Other,41.86,West
35,98106,20,0,0.0,1,112.3,92.2,4.6,644.0,40.9,10.5,89.87,25.46,658.88,1.88,Medium,Other,41.86,West
36,07105,1,1,0.5,0,111.8,92.5,4.9,1102.0,41.7,11.1,94.05,24.12,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,2,1,4.7,0,91.1,73.2,8.1,1080.0,45.7,13.4,95.15,23.95,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,3,1,0.0,0,119.6,68.0,5.1,1055.0,52.4,11.8,90.25,23.1,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,4,1,0.0,0,105.6,62.2,8.6,737.0,39.3,14.2,96.84,22.74,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,5,1,4.5,0,86.0,73.2,9.0,995.0,44.7,11.6,102.74,26.89,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,6,1,7.2,0,82.7,63.9,5.9,1155.0,46.9,13.0,89.98,22.07,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,7,1,0.1,0,67.1,79.5,10.6,1190.0,47.7,10.5,91.25,27.37,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,8,1,0.4,0,105.8,69.1,10.7,1089.0,56.6,11.4,82.79,23.61,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,9,1,0.0,0,92.9,67.0,7.7,1131.0,47.2,13.2,86.59,24.04,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,10,1,67.1,0,52.6,80.4,8.0,897.0,41.0,12.2,137.61,26.46,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,11,1,10.3,0,89.3,88.7,7.5,906.0,50.8,12.5,89.17,24.04,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,12,1,5.2,0,82.0,33.6,6.2,1016.0,47.8,11.8,91.31,24.34,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,13,1,0.9,0,131.5,78.1,5.6,892.0,47.9,12.9,102.79,21.94,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,14,1,0.4,0,65.9,90.4,4.8,1152.0,50.8,13.8,89.88,19.54,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,15,1,1.3,0,71.2,50.6,5.9,1091.0,47.4,11.0,100.2,24.59,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,16,1,8.1,0,122.2,78.5,10.0,1075.0,49.1,10.6,100.89,23.19,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,17,1,1.2,0,127.1,76.7,9.1,1066.0,43.3,11.4,104.9,24.84,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,18,1,0.2,0,85.1,67.1,4.4,1030.0,43.2,11.7,106.44,20.5,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,19,1,3.8,0,87.4,102.8,10.0,1024.0,38.5,10.5,94.24,20.45,653.88,11.05,Large,Manufacturing,56.93,Northeast
36,07105,20,1,0.5,0,112.3,65.1,7.6,1075.0,38.0,11.5,93.49,21.83,653.88,11.05,Large,Manufacturing,56.93,Northeast
37,29405,1,0,10.8,1,111.8,103.5,4.4,495.0,25.9,5.9,72.05,23.92,505.84,14.66,Small,Finance,21.93,South
37,29405,2,0,0.2,1,91.1,109.9,8.0,513.0,31.7,6.9,69.99,21.72,505.84,14.66,Small,Finance,21.93,South
37,29405,3,0,0.6,1,119.6,102.5,5.0,350.0,23.4,6.6,59.83,18.67,505.84,14.66,Small,Finance,21.93,South
37,29405,4,0,0.4,1,105.6,119.2,6.9,341.0,23.5,4.7,83.23,19.99,505.84,14.66,Small,Finance,21.93,South
37,29405,5,0,1.4,1,86.0,108.9,5.6,324.0,25.2,4.4,64.42,20.24,505.84,14.66,Small,Finance,21.93,South
37,29405,6,0,3.1,1,82.7,81.2,6.4,363.0,32.0,7.4,72.42,20.42,505.84,14.66,Small,Finance,21.93,South
37,29405,7,0,0.0,1,67.1,89.9,7.8,498.0,22.7,6.4,73.75,18.36,505.84,14.66,Small,Finance,21.93,South
37,29405,8,0,1.1,1,105.8,93.6,8.1,494.0,24.2,4.3,66.01,19.12,505.84,14.66,Small,Finance,21.93,South
37,29405,9,0,7.8,1,92.9,102.3,6.8,475.0,17.5,8.0,81.24,17.74,505.84,14.66,Small,Finance,21.93,South
37,29405,10,0,1.4,1,52.6,92.1,10.2,433.0,23.9,6.9,68.66,18.82,505.84,14.66,Small,Finance,21.93,South
37,29405,11,0,2.4,1,89.3,76.7,8.1,448.0,23.8,6.1,79.13,23.51,505.84,14.66,Small,Finance,21.93,South
37,29405,12,0,0.1,1,82.0,94.9,8.9,501.0,25.5,10.2,81.85,23.22,505.84,14.66,Small,Finance,21.93,South
37,29405,13,0,1.1,1,131.5,85.1,7.0,524.0,25.2,6.7,75.15,17.9,505.84,14.66,Small,Finance,21.93,South
37,29405,14,0,1.4,1,65.9,110.9,9.3,352.0,27.0,5.1,79.88,19.01,505.84,14.66,Small,Finance,21.93,South
37,29405,15,0,8.5,1,71.2,93.7,8.0,514.0,18.8,5.9,79.62,18.01,505.84,14.66,Small,Finance,21.93,South
37,29405,16,0,0.9,1,122.2,116.7,6.4,510.0,24.7,4.0,80.06,15.37,505.84,14.66,Small,Finance,21.93,South
37,29405,17,0,3.5,1,127.1,92.4,7.6,323.0,23.8,7.4,72.0,16.82,505.84,14.66,Small,Finance,21.93,South
37,29405,18,0,2.9,1,85.1,107.2,2.7,654.0,25.8,7.1,76.5,13.61,505.84,14.66,Small,Finance,21.93,South
37,29405,19,0,3.7,1,87.4,91.5,8.7,431.0,24.3,4.9,84.87,16.62,505.84,14.66,Small,Finance,21.93,South
37,29405,20,0,15.4,1,112.3,133.6,10.9,580.0,22.7,7.8,88.94,16.01,505.84,14.66,Small,Finance,21.93,South
38,06105,1,1,8.0,0,111.8,86.9,8.8,264.0,53.8,2.0,87.27,15.66,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,2,1,2.4,0,91.1,57.3,6.0,410.0,55.1,6.0,65.69,15.61,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,3,1,0.0,0,119.6,37.2,12.5,595.0,57.2,3.5,72.87,21.37,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,4,1,0.8,0,105.6,73.6,8.9,330.0,54.1,5.2,67.12,19.41,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,5,1,0.9,0,86.0,71.9,11.7,370.0,61.4,2.0,71.09,18.61,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,6,1,11.7,0,82.7,40.6,8.7,532.0,52.8,4.4,85.97,20.87,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,7,1,8.5,0,67.1,76.7,11.6,351.0,53.1,4.4,71.71,20.06,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,8,1,1.0,0,105.8,59.9,9.9,272.0,60.6,4.0,84.23,18.93,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,9,1,3.5,0,92.9,72.7,10.4,398.0,48.4,6.2,76.75,21.58,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,10,1,3.7,0,52.6,58.4,7.1,452.0,55.2,6.1,75.37,22.12,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,11,1,2.8,0,89.3,74.3,8.1,410.0,62.7,4.7,86.46,21.71,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,12,1,2.0,0,82.0,95.9,11.3,395.0,57.8,3.7,80.36,21.77,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,13,1,4.4,0,131.5,81.2,6.7,484.0,56.3,3.3,93.96,26.86,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,14,1,2.4,0,65.9,80.6,10.4,526.0,60.4,2.7,97.84,26.14,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,15,1,0.8,0,71.2,54.6,9.9,359.0,58.4,5.8,75.98,16.97,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,16,1,2.7,0,122.2,62.0,9.2,252.0,55.5,5.8,86.96,19.27,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,17,1,0.1,0,127.1,70.2,10.0,427.0,54.2,5.2,92.64,22.93,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,18,1,0.0,0,85.1,73.0,13.0,258.0,56.9,4.4,80.82,21.48,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,19,1,5.8,0,87.4,71.3,11.5,375.0,55.0,3.7,69.91,20.42,373.24,5.12,Small,Manufacturing,77.93,Northeast
38,06105,20,1,13.1,0,112.3,76.9,10.3,345.0,55.5,6.2,107.15,28.52,373.24,5.12,Small,Manufacturing,77.93,Northeast
39,46202,1,1,4.2,0,111.8,60.5,8.4,493.0,38.2,4.7,77.84,18.46,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,2,1,0.0,0,91.1,59.4,7.3,451.0,43.6,5.9,69.17,21.08,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,3,1,0.0,0,119.6,30.2,8.0,578.0,47.4,5.6,67.43,18.07,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,4,1,0.9,0,105.6,83.3,7.3,563.0,57.8,6.1,80.79,21.63,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,5,1,3.9,0,86.0,64.3,8.3,579.0,42.5,6.9,94.27,24.94,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,6,1,2.5,0,82.7,72.8,6.2,543.0,50.2,8.6,71.17,17.09,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,7,1,14.6,0,67.1,61.4,11.6,589.0,46.7,5.9,94.48,25.41,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,8,1,0.2,0,105.8,54.7,9.8,556.0,43.0,7.9,84.61,18.8,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,9,1,2.2,0,92.9,41.9,6.2,581.0,45.6,4.9,69.95,15.2,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,10,1,2.9,0,52.6,30.5,5.9,382.0,47.5,3.7,74.97,23.92,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,11,1,9.4,0,89.3,32.9,8.5,470.0,39.5,6.2,96.84,24.62,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,12,1,0.5,0,82.0,70.6,3.5,493.0,41.3,6.5,77.81,20.11,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,13,1,1.4,0,131.5,60.3,9.0,584.0,44.0,7.0,88.91,20.2,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,14,1,1.6,0,65.9,77.4,5.7,749.0,38.7,5.9,73.49,26.58,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,15,1,0.8,0,71.2,52.5,7.2,578.0,43.8,6.2,52.16,17.63,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,16,1,1.8,0,122.2,75.6,10.6,550.0,49.5,4.7,88.61,20.12,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,17,1,0.1,0,127.1,57.2,10.8,587.0,52.9,5.3,89.87,20.03,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,18,1,2.3,0,85.1,63.3,9.3,594.0,41.7,7.7,96.54,21.03,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,19,1,0.0,0,87.4,67.5,7.3,556.0,48.2,5.7,77.97,20.26,337.45,7.19,Medium,Manufacturing,59.04,Midwest
39,46202,20,1,7.8,0,112.3,60.5,5.5,449.0,46.1,4.7,73.01,21.87,337.45,7.19,Medium,Manufacturing,59.04,Midwest
40,23219,1,0,3.7,0,111.8,94.5,9.5,1495.0,41.4,17.4,81.84,19.1,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,2,0,3.1,0,91.1,93.8,8.9,1551.0,38.8,18.8,111.3,23.0,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,3,0,1.3,0,119.6,57.2,8.2,1341.0,39.5,16.7,105.02,26.79,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,4,0,1.7,0,105.6,134.2,9.3,1345.0,35.5,16.0,104.94,19.75,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,5,0,1.1,0,86.0,97.6,8.0,1557.0,41.6,18.3,97.84,25.35,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,6,0,0.0,0,82.7,79.2,6.4,1477.0,44.4,15.6,94.34,20.67,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,7,0,3.3,0,67.1,92.8,7.8,1341.0,35.5,18.3,101.71,19.99,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,8,0,6.3,0,105.8,91.2,11.7,1616.0,38.6,14.3,122.71,25.89,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,9,0,1.1,0,92.9,114.3,10.3,1607.0,35.0,17.0,91.14,22.94,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,10,0,1.7,0,52.6,104.2,8.6,1451.0,34.0,17.7,111.79,21.75,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,11,0,3.2,0,89.3,106.5,8.9,1323.0,31.8,15.3,85.27,24.46,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,12,0,2.6,0,82.0,99.6,4.5,1293.0,38.3,19.5,96.77,24.2,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,13,0,0.9,0,131.5,100.8,11.3,1441.0,34.9,18.6,103.34,25.67,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,14,0,0.6,0,65.9,121.1,9.4,1519.0,39.0,15.8,101.36,20.83,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,15,0,4.9,0,71.2,97.0,5.9,1308.0,29.7,17.4,94.1,22.19,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,16,0,2.0,0,122.2,99.0,9.7,1492.0,24.8,16.0,105.67,27.6,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,17,0,9.5,0,127.1,79.6,8.2,1319.0,46.0,18.0,111.78,23.91,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,18,0,7.2,0,85.1,118.2,11.2,1522.0,36.6,17.7,114.2,23.13,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,19,0,1.1,0,87.4,117.0,12.2,1401.0,37.0,17.0,106.34,21.19,551.69,6.66,Enterprise,Finance,47.26,South
40,23219,20,0,11.3,0,112.3,106.3,9.9,1652.0,36.1,16.4,100.85,21.58,551.69,6.66,Enterprise,Finance,47.26,South
41,60606,1,0,0.0,0,111.8,71.2,8.8,651.0,44.7,9.7,73.83,19.47,556.89,1.25,Medium,Healthcare,58.63,Midwest
41,60606,2,0,3.8,0,91.1,33.3,9.3,511.0,44.6,6.8,95.58,18.0,556.89,1.25,Medium,Healthcare,58.63,Midwest
41,60606,3,0,0.0,0,119.6,62.0,7.1,528.0,47.8,5.6,72.84,17.02,556.89,1.25,Medium,Healthcare,58.63,Midwest
41,60606,4,0,4.2,0,105.6,79.4,10.1,663.0,33.0,9.2,97.61,25.41,556.89,1.25,Medium,Healthcare,58.63,Midwest
41,60606,5,0,2.9,0,86.0,42.2,6.9,872.0,38.1,6.8,91.26,19.66,556.89,1.25,Medium,Healthcare,58.63,Midwest
41,60606,6,0,0.1,0,82.7,82.9,8.9,640.0,39.5,11.6,82.86,24.14,556.89,1.25,Medium,Healthcare,58.63,Midwest
41,60606,7,0,4.6,0,67.1,52.2,6.9,823.0,52.5,5.8,89.62,20.39,556.89,1.25,Medium,Healthcare,58.63,Midwest
