customer_id,zip_code,week,revenue,units_sold,prior_spend,tenure_years,company_size,industry,engagement_score,region,tv_30s_brand,tv_45s_product,tv_60s_testimonial,tv_15s_reminder,email_personalized,email_generic,email_promo,social_retargeting,social_brand_awareness,social_ugc,dm_catalog,dm_postcard,dm_letter,rep_product_demo,rep_followup_call
34,84104,4,70.52,20.66,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,5,71.99,18.45,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,6,79.64,18.09,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,7,61.41,16.67,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,8,70.82,20.55,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,9,63.79,16.7,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,10,76.95,15.31,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,11,100.49,21.16,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,12,76.88,20.34,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,13,82.77,17.97,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,14,81.22,16.95,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,15,73.73,14.03,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,16,79.64,19.03,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,17,62.41,15.45,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,18,78.29,21.97,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,19,68.26,17.29,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
34,84104,20,69.71,20.54,573.24,5.98,Medium,Manufacturing,20.51,West,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
35,44106,1,62.54,19.06,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,2,65.02,12.69,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,3,67.32,14.53,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,4,76.84,24.68,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,5,72.99,16.84,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,6,68.06,19.04,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,7,76.56,18.62,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,8,71.15,13.5,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,9,69.82,15.8,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,10,68.23,15.07,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,11,74.68,20.88,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,12,69.52,15.74,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,13,75.97,23.79,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,14,86.76,21.6,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,15,73.61,14.89,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,16,81.89,12.86,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,17,80.92,19.79,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,18,51.93,17.24,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,19,70.13,17.07,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,44106,20,69.22,18.25,726.59,6.24,Small,Manufacturing,33.52,Midwest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,19104,1,76.15,14.71,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,2,79.55,18.41,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,3,89.02,23.26,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,4,84.1,25.68,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,5,82.21,19.43,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,6,55.85,17.43,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,7,90.17,23.5,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,8,72.26,18.85,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,9,71.88,19.54,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,10,72.24,22.99,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,11,87.49,21.27,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,12,79.9,18.33,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,13,77.28,23.52,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,14,82.42,20.37,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,15,74.13,15.2,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,16,84.52,19.21,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,17,88.48,26.65,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,18,70.38,21.38,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,19,90.51,19.01,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
36,19104,20,83.05,23.33,587.6,12.19,Large,Healthcare,45.71,Northeast,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1
37,02103,1,66.69,17.04,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,2,58.8,14.55,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,3,57.46,19.55,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,4,60.91,13.73,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,5,68.59,15.78,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,6,79.56,19.67,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,7,68.83,18.88,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,8,71.76,20.74,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,9,67.42,15.04,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,10,65.96,18.09,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,11,63.73,11.33,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,12,67.09,12.2,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,13,72.9,16.43,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,14,77.5,21.43,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,15,79.1,20.8,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,16,84.36,19.14,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,17,55.93,11.48,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,18,80.77,20.28,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,19,82.35,28.41,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
37,02103,20,78.54,19.14,313.06,9.93,Medium,Finance,49.27,Northeast,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0
38,43203,1,80.12,16.04,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,2,83.39,19.49,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,3,90.82,16.1,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,4,77.39,17.4,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,5,68.82,20.13,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,6,74.81,22.97,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,7,73.11,17.6,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,8,93.47,17.16,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,9,71.09,9.26,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,10,73.78,20.93,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,11,86.33,20.79,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,12,76.04,18.55,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,13,79.87,19.57,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,14,84.45,19.08,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,15,83.24,19.7,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,16,77.65,19.56,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,17,72.84,19.28,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,18,74.17,18.82,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,19,86.78,17.64,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
38,43203,20,91.32,26.32,575.8,1.1,Large,Healthcare,58.38,Midwest,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
39,30307,1,66.99,17.61,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,2,81.89,14.43,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,3,72.46,17.79,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,4,79.4,18.79,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,5,75.81,16.63,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,6,79.81,16.21,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,7,79.16,19.73,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,8,53.36,16.59,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,9,77.05,15.56,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,10,65.42,18.12,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,11,72.0,19.63,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,12,74.42,14.97,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,13,94.72,20.35,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,14,77.09,24.57,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,15,83.0,21.6,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,16,84.56,21.8,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,17,80.51,21.36,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,18,74.74,22.19,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,19,81.49,12.88,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
39,30307,20,82.9,17.57,620.64,1.6,Medium,Healthcare,47.82,South,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
40,30307,1,69.54,13.33,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,2,62.93,16.46,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,3,71.89,16.86,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,4,50.27,14.56,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,5,64.55,19.65,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,6,68.78,15.95,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,7,69.81,23.88,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,8,76.96,13.51,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,9,87.4,24.04,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,10,80.28,15.07,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,11,70.48,20.22,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,12,64.82,19.36,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,13,86.86,19.42,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,14,87.42,22.6,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,15,58.93,14.46,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,16,82.66,16.82,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,17,82.43,21.73,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,18,76.3,17.42,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,19,76.21,24.19,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
40,30307,20,70.68,20.31,403.6,7.48,Medium,Manufacturing,65.25,South,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
41,44103,1,100.26,22.82,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,2,80.29,18.13,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,3,67.54,14.47,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,4,86.92,23.34,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,5,80.8,22.57,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,6,91.36,18.65,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,7,79.44,15.49,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,8,90.16,20.83,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,9,91.31,20.78,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,10,76.69,21.54,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,11,76.66,18.19,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,12,86.32,24.93,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,13,106.51,24.05,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,14,87.88,25.71,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,15,86.92,16.28,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,16,76.61,19.5,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,17,78.79,23.71,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,18,87.87,16.68,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,19,101.44,24.8,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
41,44103,20,105.82,17.6,433.41,8.22,Enterprise,Technology,55.42,Midwest,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
42,77002,1,55.87,21.39,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,2,48.7,12.2,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,3,71.6,14.6,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,4,72.84,15.3,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,5,81.47,21.93,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,6,73.35,17.74,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,7,62.89,17.14,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,8,61.3,23.11,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,9,73.71,16.23,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,10,83.68,19.9,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,11,96.74,25.71,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,12,89.05,16.88,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,13,80.91,30.48,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,14,81.14,18.97,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,15,81.78,16.99,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,16,91.19,16.93,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,17,78.91,20.39,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,18,83.55,20.52,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,19,85.31,16.72,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
42,77002,20,97.27,25.1,613.3,14.43,Large,Other,28.88,South,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
43,89104,1,63.45,19.04,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,2,67.17,21.31,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,3,77.97,23.12,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,4,63.52,13.56,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,5,56.23,24.77,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,6,78.35,23.14,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,7,59.63,19.06,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,8,57.32,18.24,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,9,71.26,17.66,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,10,66.76,21.54,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,11,74.21,22.97,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,12,78.02,20.48,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,13,82.8,21.31,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,14,80.22,26.08,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,15,87.43,12.82,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,16,76.73,23.67,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,17,71.89,18.64,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,18,79.03,24.26,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,19,70.02,15.69,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
43,89104,20,82.44,20.93,495.86,2.55,Large,Healthcare,11.79,West,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
44,63104,1,87.86,21.51,659.62,12.21,Enterprise,Healthcare,34.89,Midwest,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
