zip_code,week,treated,revenue,market_size
90003,11,0,49.81,17.2
90003,12,0,51.57,17.2
90003,13,0,54.89,17.2
90003,14,0,49.81,17.2
90003,15,0,49.81,17.2
90003,16,0,49.99,17.2
90003,17,0,54.12,17.2
90003,18,0,49.6,17.2
90003,19,0,54.12,17.2
90003,20,0,48.05,17.2
08609,1,0,51.35,15.86
08609,2,0,52.22,15.86
08609,3,0,58.02,15.86
08609,4,0,55.83,15.86
08609,5,0,52.12,15.86
08609,6,0,51.89,15.86
08609,7,0,51.69,15.86
08609,8,0,50.61,15.86
08609,9,0,59.09,15.86
08609,10,0,52.23,15.86
08609,11,0,59.93,15.86
08609,12,0,55.33,15.86
08609,13,0,55.04,15.86
08609,14,0,55.85,15.86
08609,15,0,59.45,15.86
08609,16,0,53.52,15.86
08609,17,0,57.87,15.86
08609,18,0,56.49,15.86
08609,19,0,58.08,15.86
08609,20,0,56.52,15.86
55401,1,0,61.23,12.24
55401,2,0,64.15,12.24
55401,3,0,58.69,12.24
55401,4,0,67.28,12.24
55401,5,0,63.68,12.24
55401,6,0,61.98,12.24
55401,7,0,64.99,12.24
55401,8,0,62.07,12.24
55401,9,0,64.65,12.24
55401,10,0,64.93,12.24
55401,11,0,68.71,12.24
55401,12,0,66.04,12.24
55401,13,0,62.11,12.24
55401,14,0,67.47,12.24
55401,15,0,68.16,12.24
55401,16,0,61.42,12.24
55401,17,0,62.95,12.24
55401,18,0,72.81,12.24
55401,19,0,66.05,12.24
55401,20,0,66.38,12.24
55402,1,0,54.61,19.4
55402,2,0,53.05,19.4
55402,3,0,49.92,19.4
55402,4,0,52.13,19.4
55402,5,0,53.85,19.4
55402,6,0,54.52,19.4
55402,7,0,53.98,19.4
55402,8,0,52.08,19.4
55402,9,0,55.16,19.4
55402,10,0,60.42,19.4
55402,11,0,55.33,19.4
55402,12,0,57.06,19.4
55402,13,0,62.2,19.4
55402,14,0,56.07,19.4
55402,15,0,67.57,19.4
55402,16,0,61.33,19.4
55402,17,0,59.15,19.4
55402,18,0,58.44,19.4
55402,19,0,63.47,19.4
55402,20,0,57.63,19.4
19101,1,0,41.82,21.88
19101,2,0,48.2,21.88
19101,3,0,42.52,21.88
19101,4,0,42.51,21.88
19101,5,0,42.18,21.88
19101,6,0,38.64,21.88
19101,7,0,47.74,21.88
19101,8,0,44.83,21.88
19101,9,0,48.43,21.88
19101,10,0,44.98,21.88
19101,11,0,44.48,21.88
19101,12,0,44.02,21.88
19101,13,0,48.33,21.88
19101,14,0,44.13,21.88
19101,15,0,47.96,21.88
19101,16,0,47.18,21.88
19101,17,0,44.2,21.88
19101,18,0,46.25,21.88
19101,19,0,47.88,21.88
19101,20,0,47.19,21.88
10011,1,0,36.95,6.44
10011,2,0,32.24,6.44
10011,3,0,31.21,6.44
10011,4,0,30.97,6.44
10011,5,0,31.63,6.44
10011,6,0,30.76,6.44
10011,7,0,30.38,6.44
10011,8,0,34.91,6.44
10011,9,0,37.99,6.44
10011,10,0,32.28,6.44
10011,11,0,35.19,6.44
10011,12,0,32.17,6.44
10011,13,0,34.74,6.44
10011,14,0,30.76,6.44
10011,15,0,32.39,6.44
10011,16,0,32.55,6.44
10011,17,0,35.04,6.44
10011,18,0,32.23,6.44
10011,19,0,29.28,6.44
10011,20,0,32.16,6.44
10013,1,0,48.39,12.4
10013,2,0,46.8,12.4
10013,3,0,47.7,12.4
10013,4,0,50.49,12.4
10013,5,0,47.5,12.4
10013,6,0,49.99,12.4
10013,7,0,56.9,12.4
10013,8,0,49.61,12.4
10013,9,0,50.4,12.4
10013,10,0,52.42,12.4
10013,11,0,49.09,12.4
10013,12,0,50.03,12.4
10013,13,0,51.78,12.4
10013,14,0,52.91,12.4
10013,15,0,49.8,12.4
10013,16,0,54.53,12.4
10013,17,0,57.76,12.4
10013,18,0,47.65,12.4
10013,19,0,54.82,12.4
10013,20,0,53.64,12.4
60607,1,0,53.41,14.32
60607,2,0,55.54,14.32
60607,3,0,58.97,14.32
60607,4,0,55.86,14.32
60607,5,0,58.23,14.32
60607,6,0,55.5,14.32
60607,7,0,56.98,14.32
60607,8,0,54.51,14.32
60607,9,0,56.52,14.32
60607,10,0,55.86,14.32
60607,11,0,57.26,14.32
60607,12,0,52.23,14.32
60607,13,0,54.12,14.32
60607,14,0,61.29,14.32
60607,15,0,62.17,14.32
60607,16,0,53.06,14.32
60607,17,0,56.81,14.32
60607,18,0,56.53,14.32
60607,19,0,59.8,14.32
60607,20,0,59.05,14.32
98101,1,0,53.58,34.56
98101,2,0,47.75,34.56
98101,3,0,53.12,34.56
98101,4,0,51.33,34.56
98101,5,0,50.38,34.56
98101,6,0,54.18,34.56
98101,7,0,52.38,34.56
98101,8,0,53.08,34.56
98101,9,0,57.65,34.56
98101,10,0,54.12,34.56
98101,11,0,60.01,34.56
98101,12,0,47.45,34.56
98101,13,0,54.67,34.56
98101,14,0,51.63,34.56
98101,15,0,52.44,34.56
98101,16,0,53.52,34.56
98101,17,0,58.52,34.56
98101,18,0,54.79,34.56
98101,19,0,52.85,34.56
98101,20,0,58.52,34.56
02108,1,0,37.67,15.23
02108,2,0,46.5,15.23
02108,3,0,37.87,15.23
02108,4,0,41.15,15.23
02108,5,0,48.05,15.23
02108,6,0,41.56,15.23
02108,7,0,44.07,15.23
02108,8,0,42.74,15.23
02108,9,0,43.32,15.23
02108,10,0,41.13,15.23
02108,11,0,45.21,15.23
02108,12,0,48.1,15.23
02108,13,0,38.55,15.23
02108,14,0,41.87,15.23
02108,15,0,43.25,15.23
02108,16,0,42.51,15.23
02108,17,0,47.36,15.23
02108,18,0,43.88,15.23
02108,19,0,46.2,15.23
02108,20,0,50.69,15.23
84102,1,0,46.13,8.19
84102,2,0,52.73,8.19
84102,3,0,51.67,8.19
84102,4,0,51.95,8.19
84102,5,0,49.85,8.19
84102,6,0,51.69,8.19
84102,7,0,53.07,8.19
84102,8,0,52.81,8.19
84102,9,0,55.71,8.19
84102,10,0,50.6,8.19
84102,11,0,49.96,8.19
84102,12,0,48.39,8.19
84102,13,0,55.1,8.19
84102,14,0,57.21,8.19
84102,15,0,51.68,8.19
84102,16,0,51.68,8.19
84102,17,0,61.39,8.19
84102,18,0,59.82,8.19
84102,19,0,60.25,8.19
84102,20,0,57.56,8.19
48203,1,0,58.71,11.58
48203,2,0,56.0,11.58
48203,3,0,52.85,11.58
48203,4,0,53.27,11.58
48203,5,0,57.66,11.58
48203,6,0,60.69,11.58
48203,7,0,57.67,11.58
48203,8,0,60.27,11.58
48203,9,0,58.43,11.58
48203,10,0,59.88,11.58
48203,11,0,61.54,11.58
48203,12,0,63.49,11.58
48203,13,0,60.61,11.58
48203,14,0,65.84,11.58
48203,15,0,59.58,11.58
48203,16,0,64.52,11.58
48203,17,0,62.56,11.58
48203,18,0,55.58,11.58
48203,19,0,65.58,11.58
48203,20,0,58.84,11.58
02102,1,0,63.19,47.57
02102,2,0,66.82,47.57
02102,3,0,62.23,47.57
02102,4,0,64.51,47.57
02102,5,0,66.96,47.57
02102,6,0,62.78,47.57
02102,7,0,64.81,47.57
02102,8,0,64.72,47.57
02102,9,0,68.93,47.57
02102,10,0,71.01,47.57
02102,11,0,63.27,47.57
02102,12,0,67.06,47.57
02102,13,0,65.52,47.57
02102,14,0,67.45,47.57
02102,15,0,72.92,47.57
02102,16,0,69.02,47.57
02102,17,0,66.46,47.57
02102,18,0,64.3,47.57
02102,19,0,71.67,47.57
02102,20,0,67.56,47.57
70117,1,0,45.41,16.67
70117,2,0,48.92,16.67
70117,3,0,50.0,16.67
70117,4,0,47.42,16.67
70117,5,0,45.96,16.67
70117,6,0,53.16,16.67
70117,7,0,51.37,16.67
70117,8,0,52.54,16.67
70117,9,0,48.77,16.67
70117,10,0,47.62,16.67
70117,11,0,48.77,16.67
70117,12,0,46.06,16.67
70117,13,0,49.89,16.67
70117,14,0,49.14,16.67
70117,15,0,51.19,16.67
70117,16,0,51.83,16.67
70117,17,0,52.22,16.67
70117,18,0,50.46,16.67
70117,19,0,48.91,16.67
70117,20,0,48.41,16.67
44104,1,0,75.16,11.95
44104,2,0,75.24,11.95
44104,3,0,70.92,11.95
44104,4,0,79.64,11.95
44104,5,0,78.13,11.95
44104,6,0,72.82,11.95
44104,7,0,76.94,11.95
44104,8,0,76.0,11.95
44104,9,0,77.47,11.95
44104,10,0,77.45,11.95
44104,11,0,79.22,11.95
44104,12,0,81.9,11.95
44104,13,0,78.62,11.95
44104,14,0,79.59,11.95
44104,15,0,82.65,11.95
44104,16,0,76.9,11.95
44104,17,0,75.98,11.95
44104,18,0,81.06,11.95
44104,19,0,75.64,11.95
44104,20,0,77.15,11.95
19109,1,0,69.05,8.7
19109,2,0,59.64,8.7
19109,3,0,65.97,8.7
19109,4,0,61.0,8.7
19109,5,0,66.82,8.7
19109,6,0,71.35,8.7
19109,7,0,63.07,8.7
19109,8,0,60.06,8.7
19109,9,0,67.71,8.7
19109,10,0,65.02,8.7
19109,11,0,66.61,8.7
19109,12,0,68.52,8.7
19109,13,0,69.38,8.7
19109,14,0,69.67,8.7
19109,15,0,68.13,8.7
19109,16,0,69.79,8.7
19109,17,0,68.18,8.7
19109,18,0,68.02,8.7
19109,19,0,69.22,8.7
19109,20,0,71.26,8.7
89103,1,0,49.74,20.33
89103,2,0,52.59,20.33
89103,3,0,50.83,20.33
89103,4,0,50.26,20.33
89103,5,0,55.89,20.33
89103,6,0,54.11,20.33
89103,7,0,54.4,20.33
89103,8,0,50.69,20.33
89103,9,0,53.05,20.33
89103,10,0,55.85,20.33
89103,11,0,55.43,20.33
89103,12,0,62.27,20.33
89103,13,0,55.5,20.33
89103,14,0,53.11,20.33
89103,15,0,54.06,20.33
89103,16,0,53.06,20.33
89103,17,0,53.95,20.33
89103,18,0,56.46,20.33
89103,19,0,55.03,20.33
89103,20,0,60.69,20.33
80203,1,0,55.26,21.43
80203,2,0,55.47,21.43
80203,3,0,52.39,21.43
80203,4,0,56.15,21.43
80203,5,0,56.74,21.43
80203,6,0,58.72,21.43
80203,7,0,52.57,21.43
80203,8,0,54.49,21.43
80203,9,0,52.47,21.43
80203,10,0,62.9,21.43
80203,11,0,54.64,21.43
80203,12,0,59.34,21.43
80203,13,0,56.24,21.43
80203,14,0,58.68,21.43
80203,15,0,56.26,21.43
80203,16,0,59.33,21.43
80203,17,0,57.66,21.43
80203,18,0,62.21,21.43
80203,19,0,58.27,21.43
80203,20,0,55.45,21.43
06105,1,0,65.44,25.04
06105,2,0,64.18,25.04
06105,3,0,61.46,25.04
06105,4,0,65.82,25.04
06105,5,0,63.09,25.04
06105,6,0,64.5,25.04
06105,7,0,65.59,25.04
06105,8,0,59.65,25.04
06105,9,0,64.7,25.04
06105,10,0,69.03,25.04
06105,11,0,65.94,25.04
06105,12,0,61.08,25.04
06105,13,0,66.8,25.04
06105,14,0,68.76,25.04
06105,15,0,66.68,25.04
06105,16,0,67.04,25.04
06105,17,0,66.76,25.04
06105,18,0,70.22,25.04
06105,19,0,66.16,25.04
06105,20,0,70.53,25.04
23221,1,0,39.56,78.52
23221,2,0,44.39,78.52
23221,3,0,39.44,78.52
23221,4,0,37.82,78.52
23221,5,0,43.28,78.52
23221,6,0,43.16,78.52
23221,7,0,43.18,78.52
23221,8,0,44.75,78.52
23221,9,0,39.47,78.52
23221,10,0,40.37,78.52
23221,11,0,46.96,78.52
23221,12,0,44.57,78.52
23221,13,0,42.16,78.52
23221,14,0,38.5,78.52
23221,15,0,40.32,78.52
23221,16,0,41.44,78.52
23221,17,0,42.89,78.52
23221,18,0,45.76,78.52
23221,19,0,41.01,78.52
23221,20,0,43.78,78.52
28206,1,0,38.19,10.83
28206,2,0,40.98,10.83
28206,3,0,49.66,10.83
28206,4,0,46.33,10.83
28206,5,0,44.75,10.83
28206,6,0,41.73,10.83
28206,7,0,40.32,10.83
28206,8,0,43.56,10.83
28206,9,0,39.42,10.83
28206,10,0,46.29,10.83
28206,11,0,44.01,10.83
28206,12,0,44.79,10.83
28206,13,0,40.14,10.83
28206,14,0,45.55,10.83
28206,15,0,44.94,10.83
28206,16,0,43.05,10.83
28206,17,0,46.86,10.83
28206,18,0,45.25,10.83
28206,19,0,47.6,10.83
28206,20,0,48.83,10.83
53203,1,0,33.87,16.7
53203,2,0,37.7,16.7
53203,3,0,37.91,16.7
53203,4,0,41.64,16.7
53203,5,0,40.7,16.7
53203,6,0,37.39,16.7
53203,7,0,37.42,16.7
53203,8,0,39.41,16.7
53203,9,0,35.85,16.7
53203,10,0,36.57,16.7
53203,11,0,38.35,16.7
53203,12,0,32.87,16.7
53203,13,0,37.31,16.7
53203,14,0,39.54,16.7
53203,15,0,49.07,16.7
53203,16,0,39.14,16.7
53203,17,0,43.31,16.7
53203,18,0,41.0,16.7
53203,19,0,43.18,16.7
53203,20,0,38.87,16.7
60605,1,0,42.81,23.25
60605,2,0,51.84,23.25
60605,3,0,43.98,23.25
60605,4,0,52.69,23.25
60605,5,0,47.39,23.25
60605,6,0,46.28,23.25
60605,7,0,47.48,23.25
60605,8,0,54.1,23.25
60605,9,0,47.46,23.25
60605,10,0,48.67,23.25
60605,11,0,53.01,23.25
60605,12,0,51.76,23.25
60605,13,0,56.84,23.25
60605,14,0,54.37,23.25
60605,15,0,49.04,23.25
60605,16,0,55.3,23.25
60605,17,0,45.89,23.25
60605,18,0,54.23,23.25
60605,19,0,50.22,23.25
60605,20,0,54.24,23.25
37204,1,0,47.29,16.14
37204,2,0,36.65,16.14
37204,3,0,44.69,16.14
37204,4,0,44.71,16.14
37204,5,0,44.43,16.14
37204,6,0,39.78,16.14
37204,7,0,42.71,16.14
37204,8,0,40.35,16.14
37204,9,0,44.8,16.14
37204,10,0,39.86,16.14
37204,11,0,42.72,16.14
37204,12,0,46.18,16.14
37204,13,0,42.36,16.14
37204,14,0,43.63,16.14
37204,15,0,42.36,16.14
37204,16,0,46.12,16.14
37204,17,0,45.2,16.14
37204,18,0,43.68,16.14
37204,19,0,44.24,16.14
37204,20,0,46.87,16.14
63102,1,0,43.28,7.15
63102,2,0,46.58,7.15
63102,3,0,47.08,7.15
63102,4,0,47.71,7.15
63102,5,0,45.91,7.15
63102,6,0,49.58,7.15
63102,7,0,50.91,7.15
63102,8,0,50.23,7.15
63102,9,0,49.19,7.15
63102,10,0,44.54,7.15
63102,11,0,54.11,7.15
63102,12,0,49.52,7.15
63102,13,0,50.54,7.15
63102,14,0,47.76,7.15
63102,15,0,49.49,7.15
63102,16,0,53.94,7.15
63102,17,0,53.01,7.15
63102,18,0,49.99,7.15
63102,19,0,55.77,7.15
63102,20,0,48.42,7.15
70118,1,0,44.61,25.94
70118,2,0,44.13,25.94
70118,3,0,52.56,25.94
70118,4,0,48.35,25.94
70118,5,0,50.28,25.94
70118,6,0,54.25,25.94
70118,7,0,52.22,25.94
70118,8,0,47.94,25.94
70118,9,0,56.63,25.94
70118,10,0,51.15,25.94
70118,11,0,52.1,25.94
70118,12,0,50.41,25.94
70118,13,0,49.46,25.94
70118,14,0,53.77,25.94
70118,15,0,49.01,25.94
70118,16,0,53.35,25.94
70118,17,0,58.62,25.94
70118,18,0,56.38,25.94
70118,19,0,55.0,25.94
70118,20,0,51.36,25.94
60603,1,0,36.03,14.65
60603,2,0,34.09,14.65
60603,3,0,41.07,14.65
60603,4,0,35.58,14.65
60603,5,0,34.91,14.65
60603,6,0,36.88,14.65
60603,7,0,35.45,14.65
60603,8,0,38.76,14.65
60603,9,0,43.78,14.65
60603,10,0,38.61,14.65
60603,11,0,36.08,14.65
60603,12,0,38.64,14.65
60603,13,0,35.56,14.65
60603,14,0,48.26,14.65
60603,15,0,45.3,14.65
60603,16,0,43.9,14.65
60603,17,0,42.68,14.65
60603,18,0,40.19,14.65
60603,19,0,40.52,14.65
60603,20,0,40.55,14.65
28204,1,0,70.79,11.8
28204,2,0,63.35,11.8
28204,3,0,62.5,11.8
28204,4,0,64.14,11.8
28204,5,0,66.27,11.8
28204,6,0,54.53,11.8
28204,7,0,66.42,11.8
28204,8,0,57.88,11.8
28204,9,0,70.18,11.8
28204,10,0,60.86,11.8
28204,11,0,63.88,11.8
28204,12,0,60.81,11.8
28204,13,0,72.22,11.8
28204,14,0,67.05,11.8
28204,15,0,74.03,11.8
28204,16,0,73.57,11.8
28204,17,0,71.62,11.8
28204,18,0,63.93,11.8
28204,19,0,68.9,11.8
28204,20,0,72.76,11.8
77003,1,0,63.09,12.85
77003,2,0,61.07,12.85
77003,3,0,63.5,12.85
77003,4,0,64.05,12.85
77003,5,0,58.54,12.85
77003,6,0,61.53,12.85
77003,7,0,65.46,12.85
77003,8,0,66.38,12.85
77003,9,0,64.75,12.85
77003,10,0,63.06,12.85
77003,11,0,63.97,12.85
77003,12,0,62.55,12.85
77003,13,0,64.76,12.85
77003,14,0,67.89,12.85
77003,15,0,72.89,12.85
77003,16,0,62.25,12.85
77003,17,0,69.93,12.85
77003,18,0,67.54,12.85
77003,19,0,61.85,12.85
77003,20,0,66.63,12.85
37201,1,0,44.85,43.62
37201,2,0,45.66,43.62
37201,3,0,49.07,43.62
37201,4,0,52.11,43.62
37201,5,0,50.34,43.62
37201,6,0,47.35,43.62
37201,7,0,47.95,43.62
37201,8,0,53.48,43.62
37201,9,0,44.33,43.62
37201,10,0,51.5,43.62
37201,11,0,44.59,43.62
37201,12,0,43.72,43.62
37201,13,0,50.45,43.62
37201,14,0,43.85,43.62
37201,15,0,47.91,43.62
37201,16,0,53.47,43.62
37201,17,0,46.87,43.62
37201,18,0,55.26,43.62
37201,19,0,43.36,43.62
37201,20,0,53.53,43.62
29407,1,0,60.67,38.46
29407,2,0,64.5,38.46
29407,3,0,65.99,38.46
29407,4,0,64.76,38.46
29407,5,0,65.1,38.46
29407,6,0,61.78,38.46
29407,7,0,70.64,38.46
29407,8,0,62.97,38.46
29407,9,0,63.23,38.46
29407,10,0,66.9,38.46
29407,11,0,65.36,38.46
29407,12,0,70.23,38.46
29407,13,0,66.38,38.46
29407,14,0,68.24,38.46
29407,15,0,68.85,38.46
29407,16,0,71.69,38.46
29407,17,0,67.45,38.46
29407,18,0,64.28,38.46
29407,19,0,67.13,38.46
29407,20,0,73.23,38.46
06103,1,0,54.93,11.64
06103,2,0,53.04,11.64
06103,3,0,54.59,11.64
06103,4,0,53.88,11.64
06103,5,0,57.3,11.64
06103,6,0,56.21,11.64
06103,7,0,54.63,11.64
06103,8,0,58.48,11.64
06103,9,0,59.52,11.64
06103,10,0,53.5,11.64
06103,11,0,53.81,11.64
06103,12,0,63.98,11.64
06103,13,0,58.92,11.64
06103,14,0,62.31,11.64
06103,15,0,60.25,11.64
06103,16,0,59.21,11.64
06103,17,0,51.69,11.64
06103,18,0,54.69,11.64
06103,19,0,60.57,11.64
06103,20,0,56.17,11.64
48205,1,0,60.55,8.45
48205,2,0,63.99,8.45
48205,3,0,61.92,8.45
48205,4,0,62.98,8.45
48205,5,0,66.21,8.45
48205,6,0,66.77,8.45
48205,7,0,62.4,8.45
48205,8,0,66.66,8.45
48205,9,0,60.21,8.45
48205,10,0,64.04,8.45
48205,11,0,65.32,8.45
48205,12,0,63.57,8.45
48205,13,0,63.48,8.45
48205,14,0,61.05,8.45
48205,15,0,64.57,8.45
48205,16,0,60.11,8.45
48205,17,0,64.8,8.45
48205,18,0,65.65,8.45
48205,19,0,67.96,8.45
48205,20,0,62.46,8.45
05403,1,0,37.45,31.47
05403,2,0,38.41,31.47
05403,3,0,36.89,31.47
05403,4,0,38.57,31.47
05403,5,0,38.3,31.47
05403,6,0,29.95,31.47
05403,7,0,35.25,31.47
05403,8,0,44.71,31.47
05403,9,0,40.51,31.47
05403,10,0,37.0,31.47
05403,11,0,40.17,31.47
05403,12,0,41.46,31.47
05403,13,0,44.22,31.47
05403,14,0,38.69,31.47
05403,15,0,38.33,31.47
05403,16,0,38.89,31.47
05403,17,0,38.93,31.47
05403,18,0,39.09,31.47
05403,19,0,41.73,31.47
05403,20,0,40.17,31.47
04102,1,0,46.45,56.21
04102,2,0,52.52,56.21
04102,3,0,44.29,56.21
04102,4,0,48.44,56.21
04102,5,0,44.28,56.21
04102,6,0,50.73,56.21
04102,7,0,51.57,56.21
04102,8,0,45.88,56.21
04102,9,0,46.65,56.21
04102,10,0,51.01,56.21
04102,11,0,48.44,56.21
04102,12,0,53.78,56.21
04102,13,0,46.19,56.21
04102,14,0,53.29,56.21
04102,15,0,57.03,56.21
04102,16,0,51.76,56.21
04102,17,0,48.94,56.21
04102,18,0,48.78,56.21
04102,19,0,50.89,56.21
04102,20,0,53.66,56.21
94103,1,0,51.8,64.48
94103,2,0,55.62,64.48
94103,3,0,57.2,64.48
94103,4,0,61.73,64.48
94103,5,0,62.92,64.48
94103,6,0,57.2,64.48
94103,7,0,54.54,64.48
94103,8,0,58.54,64.48
94103,9,0,58.92,64.48
94103,10,0,62.21,64.48
94103,11,0,57.58,64.48
94103,12,0,56.21,64.48
94103,13,0,59.41,64.48
94103,14,0,58.68,64.48
94103,15,0,58.87,64.48
94103,16,0,57.62,64.48
94103,17,0,56.73,64.48
94103,18,0,62.59,64.48
94103,19,0,61.81,64.48
94103,20,0,58.87,64.48
03103,1,0,50.82,9.89
03103,2,0,43.1,9.89
03103,3,0,47.66,9.89
03103,4,0,49.8,9.89
03103,5,0,52.74,9.89
03103,6,0,48.01,9.89
03103,7,0,53.31,9.89
03103,8,0,48.25,9.89
03103,9,0,52.93,9.89
03103,10,0,55.78,9.89
03103,11,0,47.99,9.89
03103,12,0,51.71,9.89
03103,13,0,53.14,9.89
03103,14,0,48.05,9.89
03103,15,0,53.34,9.89
03103,16,0,50.61,9.89
03103,17,0,50.04,9.89
03103,18,0,51.56,9.89
03103,19,0,51.61,9.89
03103,20,0,55.76,9.89
70112,1,0,48.24,39.6
70112,2,0,55.44,39.6
70112,3,0,47.16,39.6
70112,4,0,50.45,39.6
70112,5,0,48.84,39.6
70112,6,0,45.73,39.6
70112,7,0,54.59,39.6
70112,8,0,50.44,39.6
70112,9,0,48.0,39.6
70112,10,0,51.81,39.6
70112,11,0,53.97,39.6
70112,12,0,48.59,39.6
70112,13,0,51.55,39.6
70112,14,0,54.78,39.6
70112,15,0,52.42,39.6
70112,16,0,53.85,39.6
70112,17,0,51.66,39.6
70112,18,0,48.0,39.6
70112,19,0,52.22,39.6
70112,20,0,51.56,39.6
02103,1,0,48.57,20.03
02103,2,0,47.51,20.03
02103,3,0,49.93,20.03
02103,4,0,48.64,20.03
02103,5,0,52.37,20.03
02103,6,0,52.06,20.03
02103,7,0,47.7,20.03
02103,8,0,54.51,20.03
02103,9,0,48.83,20.03
02103,10,0,47.89,20.03
02103,11,0,54.69,20.03
02103,12,0,50.01,20.03
02103,13,0,52.34,20.03
02103,14,0,48.45,20.03
02103,15,0,51.48,20.03
02103,16,0,52.49,20.03
02103,17,0,51.93,20.03
02103,18,0,51.83,20.03
02103,19,0,53.75,20.03
02103,20,0,56.86,20.03
48204,1,0,50.91,7.65
48204,2,0,46.42,7.65
48204,3,0,57.98,7.65
48204,4,0,52.55,7.65
48204,5,0,53.07,7.65
48204,6,0,53.41,7.65
48204,7,0,51.33,7.65
48204,8,0,54.39,7.65
48204,9,0,55.0,7.65
48204,10,0,57.41,7.65
48204,11,0,54.72,7.65
48204,12,0,49.31,7.65
48204,13,0,52.88,7.65
48204,14,0,60.5,7.65
48204,15,0,54.9,7.65
48204,16,0,59.32,7.65
48204,17,0,55.8,7.65
48204,18,0,60.65,7.65
48204,19,0,58.77,7.65
48204,20,0,54.38,7.65
85001,1,0,47.6,13.07
85001,2,0,46.91,13.07
85001,3,0,54.38,13.07
85001,4,0,48.13,13.07
85001,5,0,51.06,13.07
85001,6,0,52.19,13.07
85001,7,0,53.36,13.07
85001,8,0,51.57,13.07
85001,9,0,48.49,13.07
85001,10,0,49.86,13.07
85001,11,0,50.59,13.07
85001,12,0,46.06,13.07
85001,13,0,55.57,13.07
85001,14,0,56.05,13.07
85001,15,0,51.58,13.07
85001,16,0,58.98,13.07
85001,17,0,55.01,13.07
85001,18,0,58.13,13.07
85001,19,0,58.18,13.07
85001,20,0,55.71,13.07
02904,1,0,59.49,13.56
02904,2,0,66.44,13.56
02904,3,0,67.69,13.56
02904,4,0,64.41,13.56
02904,5,0,67.12,13.56
02904,6,0,66.81,13.56
02904,7,0,64.3,13.56
02904,8,0,67.12,13.56
02904,9,0,66.16,13.56
02904,10,0,69.07,13.56
02904,11,0,66.44,13.56
02904,12,0,66.34,13.56
02904,13,0,63.83,13.56
02904,14,0,75.62,13.56
02904,15,0,67.91,13.56
02904,16,0,66.14,13.56
02904,17,0,71.6,13.56
02904,18,0,70.62,13.56
02904,19,0,71.96,13.56
02904,20,0,72.54,13.56
43201,1,0,43.4,25.48
43201,2,0,37.17,25.48
43201,3,0,41.07,25.48
43201,4,0,36.16,25.48
43201,5,0,40.24,25.48
43201,6,0,43.43,25.48
43201,7,0,39.0,25.48
43201,8,0,48.64,25.48
43201,9,0,42.27,25.48
43201,10,0,37.04,25.48
43201,11,0,44.85,25.48
43201,12,0,49.66,25.48
43201,13,0,36.55,25.48
43201,14,0,45.67,25.48
43201,15,0,40.82,25.48
43201,16,0,43.89,25.48
43201,17,0,40.39,25.48
43201,18,0,47.14,25.48
43201,19,0,43.89,25.48
43201,20,0,48.59,25.48
77002,1,0,47.86,10.14
77002,2,0,50.59,10.14
77002,3,0,44.53,10.14
77002,4,0,59.53,10.14
77002,5,0,57.76,10.14
77002,6,0,58.8,10.14
77002,7,0,57.12,10.14
77002,8,0,51.01,10.14
77002,9,0,52.92,10.14
77002,10,0,54.19,10.14
77002,11,0,54.7,10.14
77002,12,0,50.55,10.14
77002,13,0,50.67,10.14
77002,14,0,50.36,10.14
77002,15,0,53.35,10.14
77002,16,0,53.93,10.14
77002,17,0,53.8,10.14
77002,18,0,56.17,10.14
77002,19,0,51.53,10.14
77002,20,0,53.38,10.14
06106,1,0,54.76,32.2
06106,2,0,59.76,32.2
06106,3,0,58.16,32.2
06106,4,0,58.84,32.2
06106,5,0,55.29,32.2
06106,6,0,58.48,32.2
06106,7,0,56.29,32.2
06106,8,0,56.66,32.2
06106,9,0,60.25,32.2
06106,10,0,57.47,32.2
06106,11,0,59.35,32.2
06106,12,0,59.12,32.2
06106,13,0,56.67,32.2
06106,14,0,58.73,32.2
06106,15,0,59.04,32.2
06106,16,0,59.84,32.2
06106,17,0,55.84,32.2
06106,18,0,59.33,32.2
06106,19,0,64.51,32.2
06106,20,0,63.35,32.2
97205,1,0,36.36,25.48
97205,2,0,34.29,25.48
97205,3,0,38.39,25.48
97205,4,0,41.26,25.48
97205,5,0,43.17,25.48
97205,6,0,37.31,25.48
97205,7,0,35.96,25.48
97205,8,0,40.85,25.48
97205,9,0,40.75,25.48
97205,10,0,39.96,25.48
97205,11,0,38.29,25.48
97205,12,0,36.53,25.48
97205,13,0,42.74,25.48
97205,14,0,43.67,25.48
97205,15,0,40.17,25.48
97205,16,0,46.64,25.48
97205,17,0,42.48,25.48
97205,18,0,41.51,25.48
97205,19,0,38.75,25.48
97205,20,0,37.46,25.48
97206,1,0,45.03,33.45
97206,2,0,47.93,33.45
97206,3,0,54.09,33.45
97206,4,0,47.56,33.45
97206,5,0,49.39,33.45
97206,6,0,45.4,33.45
97206,7,0,48.77,33.45
97206,8,0,48.64,33.45
97206,9,0,45.83,33.45
97206,10,0,52.95,33.45
97206,11,0,48.79,33.45
97206,12,0,52.77,33.45
97206,13,0,49.75,33.45
97206,14,0,48.99,33.45
97206,15,0,47.9,33.45
97206,16,0,49.46,33.45
97206,17,0,55.17,33.45
97206,18,0,48.34,33.45
97206,19,0,53.3,33.45
97206,20,0,50.63,33.45
89104,1,0,53.51,14.44
89104,2,0,52.62,14.44
